timestamp,x,y,z
1519294752690048,-0.314941,0.382324,0.47998
1519294752714112,-0.271973,0.430664,0.572266
1519294752735492,-0.237305,0.411133,0.653809
1519294752758546,-0.195313,0.338867,0.776367
1519294752773819,-0.134766,0.266113,0.874512
1519294752795641,-0.100586,0.223145,1.00781
1519294752810681,-0.0166016,0.182617,1.04883
1519294752833388,0.112305,0.0942383,1.08252
1519294752856435,0.132813,0.034668,1.27393
1519294752872452,0.113281,-0.121582,1.37012
1519294752893508,0.121582,-0.174805,1.44482
1519294752916213,0.0908203,-0.113281,1.40479
1519294752932200,0.0209961,-0.180176,1.5542
1519294752953970,-0.0546875,-0.432129,1.59961
1519294752976619,0.0136719,-0.424805,1.59668
1519294752992490,0.119629,-0.327637,1.58936
1519294753013557,0.0834961,-0.107422,1.49219
1519294753035851,0.132324,-0.188477,1.39307
1519294753052913,0.177734,-0.330566,1.354
1519294753073976,0.157715,-0.306641,1.24707
1519294753096321,0.18457,-0.25293,1.26514
1519294753112144,0.187012,-0.249512,1.28271
1519294753133202,0.175781,-0.307617,1.27246
1519294753155266,0.154785,-0.242676,1.15283
1519294753172308,0.105469,-0.303223,1.0874
1519294753193360,0.101563,-0.397461,1.00342
1519294753215473,0.128418,-0.393555,1.03711
1519294753238731,0.184082,-0.305664,1.0166
1519294753253775,0.123535,-0.172363,0.998047
1519294753275918,0.074707,-0.196289,0.986328
1519294753292889,0.0986328,-0.287109,0.935059
1519294753313220,0.137695,-0.31543,0.924316
1519294753336137,0.221191,-0.301758,0.955566
1519294753352177,0.229492,-0.255859,0.972656
1519294753373233,0.197754,-0.226074,1.00195
1519294753403552,0.180664,-0.23584,1.06934
1519294753412697,0.226074,-0.349121,1.15674
1519294753435259,0.26416,-0.375488,1.27734
1519294753456296,0.295898,-0.351074,1.28418
1519294753472120,0.384766,-0.300781,1.37061
1519294753493314,0.38623,-0.355469,1.56934
1519294753523462,0.380859,-0.520508,1.91748
1519294753532245,0.462402,-0.623047,2.27295
1519294753553304,0.404785,-0.361328,2.46484
1519294753575623,0.291504,-0.128418,2.1123
1519294753592405,0.333984,0.0405273,1.92285
1519294753613717,0.48291,0.00244141,2.01709
1519294753636059,0.640625,0.0864258,1.84375
1519294753651430,0.577148,0.231934,1.58838
1519294753673653,0.408691,0.126465,1.25977
1519294753696679,0.342773,-0.0576172,0.929199
1519294753711635,0.441406,-0.145508,0.67041
1519294753733686,0.541504,-0.0913086,0.375977
1519294753756000,0.387207,0.137695,0.103516
1519294753771788,0.193848,0.33252,-0.110352
1519294753793081,0.108398,0.318848,-0.208008
1519294753816009,0.0527344,0.28418,-0.284668
1519294753832221,-0.227051,0.38623,-0.257324
1519294753855075,-0.377441,0.397949,-0.307617
1519294753876348,-0.411621,0.483398,-0.348633
1519294753892417,-0.418945,0.54541,-0.283203
1519294753914715,-0.382324,0.45166,-0.233887
1519294753936509,-0.338379,0.424805,-0.15625
1519294753951547,-0.286133,0.439453,-0.00830078
1519294753974911,-0.224609,0.372559,0.134766
1519294753995972,-0.255371,0.322754,0.267578
1519294754011318,-0.304199,0.377441,0.373047
1519294754034442,-0.208496,0.27832,0.45459
1519294754055466,-0.0546875,0.179199,0.526855
1519294754072061,-0.0439453,0.162109,0.74707
1519294754094882,-0.0996094,0.187988,0.906738
1519294754115945,-0.0126953,0.178223,0.981934
1519294754132239,0.114258,0.00439453,1.11133
1519294754162126,0.14502,0.00195313,1.18799
1519294754176344,-0.0263672,-0.0112305,1.30908
1519294754192210,-0.205566,-0.0737305,1.52344
1519294754215398,-0.148926,-0.0957031,1.56006
1519294754235545,-0.00732422,-0.118164,1.6333
1519294754251629,-0.0483398,-0.185059,1.7627
1519294754280900,0.0292969,-0.242188,1.70996
1519294754295703,0.222168,-0.395996,1.58203
1519294754311745,0.271484,-0.542969,1.50391
1519294754334832,0.153809,-0.595703,1.4751
1519294754364003,0.1875,-0.578125,1.45508
1519294754371944,0.316895,-0.444824,1.32666
1519294754401242,0.198242,-0.318848,1.17188
1519294754416052,0.0522461,-0.256836,1.18555
1519294754431319,0.161133,-0.305664,1.16113
1519294754454348,0.23291,-0.311523,1.14014
1519294754476107,0.174316,-0.372559,1.12207
1519294754491898,0.136719,-0.354492,1.10889
1519294754515175,0.162598,-0.3125,1.03857
1519294754536338,0.156738,-0.230469,0.969238
1519294754551276,0.145508,-0.21875,0.946777
1519294754574334,0.203125,-0.32959,0.959473
1519294754597395,0.249512,-0.428223,0.976074
1519294754611432,0.230469,-0.396484,0.974121
1519294754634493,0.1875,-0.235352,0.982422
1519294754656231,0.186523,-0.212891,1.0083
1519294754671888,0.242188,-0.339844,1.07275
1519294754693956,0.268555,-0.394531,1.10742
1519294754716005,0.26416,-0.358398,1.15283
1519294754732047,0.225098,-0.287109,1.1084
1519294754761136,0.261719,-0.26709,1.02002
1519294754777459,0.253906,-0.312012,0.960449
1519294754791921,0.212402,-0.346191,0.932617
1519294754820818,0.201172,-0.351074,0.94043
1519294754837104,0.23584,-0.32373,0.974121
1519294754858155,0.271973,-0.344238,1.01855
1519294754873959,0.27002,-0.334961,1.03711
1519294754897218,0.235352,-0.341797,1.0127
1519294754912292,0.204102,-0.37207,0.978516
1519294754934319,0.231445,-0.366211,0.990234
1519294754957380,0.255371,-0.337402,1.00195
1519294754971712,0.256348,-0.309082,0.990234
1519294754993776,0.239258,-0.297852,0.985352
1519294755017206,0.226563,-0.314453,0.979492
1519294755031245,0.248047,-0.345703,0.998535
1519294755054487,0.255371,-0.362793,1.00244
1519294755076902,0.237305,-0.328613,1.00244
1519294755092262,0.232422,-0.32959,0.989746
1519294755113996,0.23877,-0.316895,0.975098
1519294755137058,0.242188,-0.338379,0.976563
1519294755151099,0.23877,-0.344727,0.991699
1519294755174158,0.238281,-0.317383,0.988281
1519294755197218,0.233887,-0.301758,0.995117
1519294755211256,0.245605,-0.305664,0.993164
1519294755234328,0.232422,-0.32373,0.984863
1519294755257380,0.227051,-0.351074,0.981934
1519294755278435,0.237793,-0.316895,0.992188
1519294755294477,0.237793,-0.311523,0.991211
1519294755317539,0.239746,-0.324707,0.98584
1519294755337846,0.244141,-0.333008,0.98291
1519294755353929,0.241211,-0.319824,0.97998
1519294755376953,0.248047,-0.320801,0.988281
1519294755398009,0.253906,-0.331543,1.00049
1519294755414058,0.238281,-0.321777,0.999512
1519294755437113,0.233887,-0.339844,0.989258
1519294755466194,0.241211,-0.348145,0.991699
1519294755474215,0.245605,-0.32666,0.994141
1519294755497275,0.245605,-0.32666,0.989258
1519294755519334,0.246582,-0.319824,0.993652
1519294755534371,0.23584,-0.341797,0.984375
1519294755556456,0.239746,-0.333008,0.98877
1519294755578551,0.245605,-0.34375,0.990234
1519294755593591,0.242676,-0.325684,0.98877
1519294755616815,0.247559,-0.322754,0.993164
1519294755638878,0.245117,-0.32959,0.983398
1519294755654091,0.243164,-0.335938,0.990723
1519294755676976,0.239258,-0.333496,0.985352
1519294755709126,0.244629,-0.338867,0.981445
1519294755714139,0.246582,-0.333008,0.984863
1519294755743216,0.245605,-0.325684,0.986816
1519294755759573,0.239746,-0.332031,0.984863
1519294755774299,0.237793,-0.330566,0.988281
1519294755796370,0.249512,-0.331055,0.989258
1519294755810406,0.25,-0.329102,0.983887
1519294755842031,0.243652,-0.317871,0.989258
1519294755847934,0.249023,-0.334473,0.99707
1519294755870306,0.242676,-0.32959,0.994629
1519294755901249,0.248047,-0.324219,0.995117
1519294755908266,0.243652,-0.333984,0.983887
1519294755930783,0.246582,-0.334961,0.993164
1519294755953575,0.242188,-0.330078,0.989746
1519294755967863,0.244141,-0.349609,0.982422
1519294755990673,0.247559,-0.348633,0.986816
1519294756012730,0.244629,-0.32373,0.983398
1519294756027770,0.244629,-0.328613,0.987793
1519294756058899,0.248047,-0.337402,0.986816
1519294756074011,0.248535,-0.344238,0.986816
1519294756088200,0.239258,-0.33252,0.988281
1519294756110265,0.248047,-0.334961,0.990723
1519294756133430,0.244629,-0.333008,0.986328
1519294756147657,0.242676,-0.326172,0.97168
1519294756169718,0.244629,-0.338867,0.98584
1519294756193860,0.242188,-0.343262,0.989258
1519294756208130,0.242188,-0.326172,0.98877
1519294756229937,0.239746,-0.318359,0.98877
1519294756253007,0.247559,-0.333984,0.986816
1519294756268295,0.25,-0.334473,0.987793
1519294756290270,0.248047,-0.337402,0.987793
1519294756313284,0.248535,-0.337402,0.98584
1519294756327318,0.24707,-0.337402,0.989746
1519294756350632,0.245605,-0.335938,0.979004
1519294756373469,0.250977,-0.334473,0.98877
1519294756387486,0.245605,-0.333496,0.983398
1519294756410540,0.248535,-0.336426,0.980469
1519294756433600,0.244629,-0.341797,0.985352
1519294756447638,0.247559,-0.332031,0.989746
1519294756470702,0.246582,-0.333008,0.98877
1519294756492758,0.246582,-0.334961,0.977051
1519294756507801,0.242676,-0.33252,0.982422
1519294756529856,0.246094,-0.336426,0.993164
1519294756553936,0.237305,-0.337891,0.994141
1519294756568078,0.24707,-0.332031,0.987793
1519294756590072,0.251953,-0.335938,0.979004
1519294756613451,0.247559,-0.329102,0.983398
1519294756627193,0.243164,-0.322266,0.984863
1519294756650248,0.245605,-0.345215,0.987305
1519294756674280,0.243164,-0.350098,0.97998
1519294756688903,0.247559,-0.327148,0.987793
1519294756709656,0.25,-0.335449,0.992188
1519294756733728,0.244141,-0.336426,0.986328
1519294756748115,0.246094,-0.350098,0.980957
1519294756770279,0.248535,-0.32666,0.990723
1519294756792593,0.241699,-0.330566,0.977539
1519294756807629,0.243164,-0.335938,0.97998
1519294756830776,0.245605,-0.338379,0.990234
1519294756852920,0.248047,-0.33252,0.992676
1519294756867779,0.251465,-0.315918,0.999512
1519294756892054,0.24707,-0.311035,0.996094
1519294756913036,0.251953,-0.334473,0.987793
1519294756927886,0.24707,-0.347656,0.98877
1519294756949944,0.244141,-0.315918,0.984375
1519294756973241,0.241211,-0.323242,0.98877
1519294756988435,0.248047,-0.328613,0.991211
1519294757010368,0.249512,-0.322266,0.986328
1519294757032477,0.246094,-0.328125,0.984863
1519294757049520,0.248535,-0.336426,0.984375
1519294757070605,0.243164,-0.327148,0.989258
1519294757092856,0.242188,-0.325684,0.988281
1519294757107673,0.250488,-0.328613,0.994141
1519294757130767,0.245605,-0.328613,0.992676
1519294757153021,0.247559,-0.324219,0.986816
1519294757167836,0.243652,-0.326172,0.990723
1519294757190122,0.244141,-0.33252,0.989258
1519294757213194,0.244141,-0.33252,0.987793
1519294757227994,0.246582,-0.327637,0.989746
1519294757250052,0.248047,-0.327637,0.984375
1519294757273234,0.246094,-0.326172,0.990234
1519294757288156,0.241699,-0.330566,0.988281
1519294757310222,0.244141,-0.330566,0.98584
1519294757332274,0.245117,-0.329102,0.986328
1519294757349316,0.244629,-0.322266,0.989258
1519294757370624,0.247559,-0.330566,0.989258
1519294757392923,0.242188,-0.325684,0.989258
1519294757409052,0.242676,-0.335449,0.990234
1519294757429940,0.245117,-0.333008,0.989258
1519294757453159,0.23877,-0.330078,0.98877
1519294757468900,0.242676,-0.325684,0.986816
1519294757490959,0.24707,-0.32959,0.988281
1519294757513382,0.242188,-0.328125,0.988281
1519294757529047,0.244141,-0.32959,0.983398
1519294757550401,0.243164,-0.317871,0.992676
1519294757573414,0.247559,-0.374023,1.00342
1519294757595429,0.267578,-0.345703,1.0127
1519294757611457,0.265625,-0.282715,1.00439
1519294757640536,0.23291,-0.303223,1.00439
1519294757649561,0.252441,-0.336426,0.963867
1519294757669610,0.206055,-0.321289,0.991699
1519294757692672,0.213867,-0.29541,0.982422
1519294757722756,0.268555,-0.32959,0.983887
1519294757732778,0.272461,-0.346191,0.962402
1519294757752970,0.271484,-0.348145,0.964844
1519294757769012,0.239258,-0.322266,0.980957
1519294757790064,0.232422,-0.302246,0.990723
1519294757813126,0.23877,-0.339844,0.991699
1519294757829169,0.244629,-0.342773,0.998047
1519294757850225,0.232422,-0.322754,0.98877
1519294757872596,0.243164,-0.316406,0.988281
1519294757889329,0.265137,-0.342285,0.98877
1519294757910408,0.24707,-0.31543,0.992676
1519294757933107,0.242676,-0.319336,0.996094
1519294757948799,0.238281,-0.317871,0.981934
1519294757969855,0.243164,-0.342773,0.981934
1519294757992914,0.244141,-0.352051,0.986816
1519294758008956,0.249512,-0.359863,0.997559
1519294758030015,0.231445,-0.319336,0.996582
1519294758053077,0.236328,-0.300781,1.00195
1519294758071124,0.246582,-0.321289,0.985352
1519294758090175,0.247559,-0.349609,0.979004
1519294758121348,0.253418,-0.342285,0.992676
1519294758129280,0.22998,-0.318848,0.990234
1519294758150582,0.237305,-0.324707,0.990723
1519294758172391,0.249512,-0.349121,0.98877
1519294758189458,0.23877,-0.327637,0.983398
1519294758210517,0.244141,-0.322754,0.990234
1519294758232683,0.244141,-0.324219,0.990723
1519294758248704,0.246582,-0.32666,0.979492
1519294758269761,0.241211,-0.328125,0.981445
1519294758292821,0.23877,-0.335449,0.993164
1519294758308980,0.23291,-0.341797,1.00391
1519294758330924,0.222168,-0.312988,0.992188
1519294758353301,0.237793,-0.317383,0.987305
1519294758369024,0.255371,-0.309082,0.993652
1519294758399490,0.255371,-0.302734,0.986816
1519294758413155,0.25,-0.318848,0.98584
