timestamp,roll,pitch,yaw
1519294753238731,-0.241621,-0.126824,2.35526
1519294753253775,-0.238658,-0.131364,2.35296
1519294753275918,-0.245963,-0.136667,2.35067
1519294753292889,-0.258217,-0.144277,2.34806
1519294753313220,-0.266103,-0.153706,2.3445
1519294753336137,-0.266918,-0.16452,2.3402
1519294753352177,-0.263051,-0.176266,2.33751
1519294753373233,-0.260287,-0.186977,2.3358
1519294753403552,-0.258008,-0.194872,2.3339
1519294753412697,-0.256921,-0.197755,2.33372
1519294753435259,-0.253326,-0.197209,2.33565
1519294753456296,-0.247994,-0.198292,2.33839
1519294753472120,-0.241755,-0.204106,2.34263
1519294753493314,-0.228121,-0.215414,2.34601
1519294753523462,-0.194916,-0.233836,2.35042
1519294753532245,-0.129728,-0.257638,2.35586
1519294753553304,-0.0305795,-0.282411,2.36154
1519294753575623,0.0765672,-0.298201,2.36086
1519294753592405,0.174895,-0.288708,2.35061
1519294753613717,0.265491,-0.251496,2.33258
1519294753636059,0.34495,-0.192951,2.31386
1519294753651430,0.401536,-0.120311,2.29787
1519294753673653,0.43344,-0.0388722,2.28294
1519294753696679,0.45062,0.0462856,2.27163
1519294753711635,0.465436,0.132571,2.25931
1519294753733686,0.487498,0.223595,2.24766
1519294753756000,0.513736,0.315502,2.24187
1519294753771788,0.523013,0.400541,2.2442
1519294753793081,0.515998,0.473154,2.24939
1519294753816009,0.502377,0.533726,2.25907
1519294753832221,0.493301,0.580711,2.27441
1519294753855075,0.501317,0.618904,2.29617
1519294753876348,0.517781,0.642207,2.31997
1519294753892417,0.536955,0.650454,2.34265
1519294753914715,0.551807,0.644447,2.36134
1519294753936509,0.560589,0.626389,2.37433
1519294753951547,0.56434,0.599736,2.3827
1519294753974911,0.55696,0.567172,2.38656
1519294753995972,0.539269,0.530902,2.38742
1519294754011318,0.511525,0.489484,2.38353
1519294754034442,0.47534,0.443556,2.37792
1519294754055466,0.436076,0.396639,2.37493
1519294754072061,0.401482,0.348977,2.37369
1519294754094882,0.364117,0.301595,2.36998
1519294754115945,0.31866,0.253107,2.36416
1519294754132239,0.271503,0.204814,2.35846
1519294754162126,0.229598,0.163892,2.35535
1519294754176344,0.189672,0.129749,2.35041
1519294754192210,0.143847,0.0979855,2.33993
1519294754215398,0.101013,0.064386,2.32275
1519294754235545,0.0574343,0.032229,2.30479
1519294754251629,0.0106289,0.000805348,2.28898
1519294754280900,-0.0357876,-0.0329018,2.27768
1519294754295703,-0.0791459,-0.065987,2.27227
1519294754311745,-0.119723,-0.0922599,2.26951
1519294754334832,-0.154539,-0.111014,2.27201
1519294754364003,-0.171508,-0.128099,2.27828
1519294754371944,-0.180074,-0.145261,2.28626
1519294754401242,-0.19018,-0.153593,2.29531
1519294754416052,-0.207251,-0.150891,2.30116
1519294754431319,-0.228,-0.148449,2.30235
1519294754454348,-0.24099,-0.147442,2.29992
1519294754476107,-0.254502,-0.146341,2.29981
1519294754491898,-0.261768,-0.144919,2.29907
1519294754515175,-0.260652,-0.146191,2.29883
1519294754536338,-0.26102,-0.149493,2.30193
1519294754551276,-0.265512,-0.15482,2.304
1519294754574334,-0.276604,-0.161318,2.30719
1519294754597395,-0.289064,-0.167296,2.31197
1519294754611432,-0.294617,-0.172071,2.31719
1519294754634493,-0.293509,-0.176871,2.32266
1519294754656231,-0.294942,-0.183182,2.32889
1519294754671888,-0.304434,-0.189829,2.33498
1519294754693956,-0.310731,-0.195297,2.33903
1519294754716005,-0.306048,-0.198547,2.34068
1519294754732047,-0.300163,-0.202197,2.34316
1519294754761136,-0.297868,-0.205674,2.34496
1519294754777459,-0.299463,-0.206475,2.34574
1519294754791921,-0.303843,-0.205862,2.34702
1519294754820818,-0.307208,-0.206402,2.34889
1519294754837104,-0.308303,-0.208213,2.35029
1519294754858155,-0.307559,-0.210547,2.35176
1519294754873959,-0.306802,-0.211206,2.35344
1519294754897218,-0.308294,-0.210378,2.35487
1519294754912292,-0.31073,-0.210491,2.35614
1519294754934319,-0.310907,-0.212156,2.35688
1519294754957380,-0.308813,-0.214118,2.35795
1519294754971712,-0.306269,-0.215166,2.35868
1519294754993776,-0.304886,-0.215257,2.35919
1519294755017206,-0.305692,-0.215374,2.35975
1519294755031245,-0.306507,-0.216124,2.36042
1519294755054487,-0.307457,-0.216513,2.36112
1519294755076902,-0.306759,-0.216331,2.36192
1519294755092262,-0.307034,-0.21673,2.36252
1519294755113996,-0.307823,-0.217834,2.36269
1519294755137058,-0.308748,-0.218576,2.36289
1519294755151099,-0.308722,-0.219085,2.36366
1519294755174158,-0.307497,-0.219502,2.36427
1519294755197218,-0.305963,-0.219713,2.36473
1519294755211256,-0.305375,-0.21984,2.36484
1519294755234328,-0.307141,-0.219799,2.36476
1519294755257380,-0.309225,-0.219703,2.36501
1519294755278435,-0.308508,-0.220169,2.36517
1519294755294477,-0.308468,-0.220623,2.36543
1519294755317539,-0.309428,-0.22096,2.36576
1519294755337846,-0.30955,-0.221008,2.36579
1519294755353929,-0.311091,-0.221604,2.36609
1519294755376953,-0.312168,-0.222376,2.36654
1519294755398009,-0.312753,-0.222977,2.36677
1519294755414058,-0.312592,-0.223383,2.36699
1519294755437113,-0.314,-0.223661,2.36732
1519294755466194,-0.315048,-0.22377,2.36761
1519294755474215,-0.314628,-0.224148,2.36753
1519294755497275,-0.314472,-0.224869,2.36754
1519294755519334,-0.314841,-0.22533,2.36743
1519294755534371,-0.316238,-0.225531,2.36734
1519294755556456,-0.316238,-0.225531,2.36734
1519294755578551,-0.316603,-0.22604,2.36761
1519294755593591,-0.316158,-0.226097,2.36762
1519294755616815,-0.316158,-0.226097,2.36762
1519294755638878,-0.317026,-0.226342,2.36765
1519294755654091,-0.317126,-0.226384,2.36757
1519294755676976,-0.317131,-0.226361,2.36765
1519294755709126,-0.317253,-0.226409,2.36768
1519294755714139,-0.317375,-0.226458,2.36772
1519294755743216,-0.317375,-0.226458,2.36772
1519294755759573,-0.317375,-0.226458,2.36772
1519294755774299,-0.317375,-0.226458,2.36772
1519294755796370,-0.317497,-0.226506,2.36776
1519294755810406,-0.317153,-0.22673,2.36794
1519294755842031,-0.316533,-0.22656,2.36806
1519294755847934,-0.316655,-0.226608,2.36809
1519294755870306,-0.316655,-0.226608,2.36809
1519294755901249,-0.316613,-0.226721,2.36811
1519294755908266,-0.317487,-0.226942,2.36823
1519294755930783,-0.318207,-0.227155,2.36802
1519294755953575,-0.3191,-0.227597,2.36771
1519294755967863,-0.320758,-0.227801,2.36747
1519294755990673,-0.321755,-0.22807,2.36762
1519294756012730,-0.321755,-0.22807,2.36762
1519294756027770,-0.321755,-0.22807,2.36762
1519294756058899,-0.322565,-0.228399,2.36764
1519294756074011,-0.322687,-0.228447,2.36767
1519294756088200,-0.322687,-0.228447,2.36767
1519294756110265,-0.322687,-0.228447,2.36767
1519294756133430,-0.322315,-0.228689,2.36765
1519294756147657,-0.322273,-0.228802,2.36767
1519294756169718,-0.322899,-0.22895,2.36763
1519294756193860,-0.322899,-0.22895,2.36763
1519294756208130,-0.322353,-0.228964,2.36772
1519294756229937,-0.32223,-0.228915,2.36769
1519294756253007,-0.322814,-0.229176,2.36767
1519294756268295,-0.322771,-0.229289,2.36768
1519294756290270,-0.322771,-0.229289,2.36768
1519294756313284,-0.322894,-0.229338,2.36772
1519294756327318,-0.322894,-0.229338,2.36772
1519294756350632,-0.322894,-0.229338,2.36772
1519294756373469,-0.323016,-0.229386,2.36776
1519294756387486,-0.323016,-0.229386,2.36776
1519294756410540,-0.323016,-0.229386,2.36776
1519294756433600,-0.323121,-0.229405,2.36775
1519294756447638,-0.322658,-0.229533,2.36752
1519294756470702,-0.322658,-0.229533,2.36752
1519294756492758,-0.322781,-0.229582,2.36755
1519294756507801,-0.322781,-0.229582,2.36755
1519294756529856,-0.322781,-0.229582,2.36755
1519294756553936,-0.322781,-0.229582,2.36755
1519294756568078,-0.322781,-0.229582,2.36755
1519294756590072,-0.323111,-0.23018,2.36793
1519294756613451,-0.323111,-0.23018,2.36793
1519294756627193,-0.323111,-0.23018,2.36793
1519294756650248,-0.323111,-0.23018,2.36793
1519294756674280,-0.323238,-0.230205,2.36805
1519294756688903,-0.323238,-0.230205,2.36805
1519294756709656,-0.323238,-0.230205,2.36805
1519294756733728,-0.323238,-0.230205,2.36805
1519294756748115,-0.324548,-0.229952,2.36804
1519294756770279,-0.323704,-0.229666,2.36774
1519294756792593,-0.323186,-0.229298,2.36786
1519294756807629,-0.322721,-0.229132,2.3683
1519294756830776,-0.321704,-0.229005,2.36874
1519294756852920,-0.31968,-0.229021,2.36904
1519294756867779,-0.317651,-0.229061,2.36926
1519294756892054,-0.316851,-0.229026,2.36911
1519294756913036,-0.318362,-0.229346,2.36936
1519294756927886,-0.318484,-0.229394,2.36939
1519294756949944,-0.317237,-0.229416,2.36925
1519294756973241,-0.317237,-0.229416,2.36925
1519294756988435,-0.317237,-0.229416,2.36925
1519294757010368,-0.316803,-0.229526,2.36922
1519294757032477,-0.316803,-0.229526,2.36922
1519294757049520,-0.316903,-0.229569,2.36913
1519294757070605,-0.316903,-0.229569,2.36913
1519294757092856,-0.316903,-0.229569,2.36913
1519294757107673,-0.316903,-0.229569,2.36913
1519294757130767,-0.316903,-0.229569,2.36913
1519294757153021,-0.31686,-0.229682,2.36915
1519294757167836,-0.31686,-0.229682,2.36915
1519294757190122,-0.317025,-0.229617,2.36917
1519294757213194,-0.317025,-0.229617,2.36917
1519294757227994,-0.317025,-0.229617,2.36917
1519294757250052,-0.317105,-0.229779,2.36922
1519294757273234,-0.317105,-0.229779,2.36922
1519294757288156,-0.317147,-0.229666,2.3692
1519294757310222,-0.317147,-0.229666,2.3692
1519294757332274,-0.317152,-0.229642,2.36928
1519294757349316,-0.317152,-0.229642,2.36928
1519294757370624,-0.317232,-0.229804,2.36934
1519294757392923,-0.317275,-0.229691,2.36932
1519294757409052,-0.317275,-0.229691,2.36932
1519294757429940,-0.317275,-0.229691,2.36932
1519294757453159,-0.316814,-0.229479,2.36938
1519294757468900,-0.3163,-0.229428,2.36929
1519294757490959,-0.31638,-0.229589,2.36934
1519294757513382,-0.316422,-0.229476,2.36933
1519294757529047,-0.316422,-0.229476,2.36933
1519294757550401,-0.315967,-0.229606,2.36963
1519294757573414,-0.318006,-0.230418,2.37056
1519294757595429,-0.317994,-0.231678,2.37214
1519294757611457,-0.314997,-0.233696,2.37372
1519294757640536,-0.315597,-0.234588,2.37382
1519294757649561,-0.317863,-0.235414,2.37385
1519294757669610,-0.316882,-0.234134,2.37416
1519294757692672,-0.317494,-0.232554,2.37404
1519294757722756,-0.320493,-0.231678,2.37335
1519294757732778,-0.322208,-0.231841,2.37353
1519294757752970,-0.320942,-0.232348,2.37369
1519294757769012,-0.318511,-0.231925,2.37334
1519294757790064,-0.317132,-0.231609,2.37329
1519294757813126,-0.318774,-0.231539,2.3731
1519294757829169,-0.318896,-0.231587,2.37314
1519294757850225,-0.318296,-0.230695,2.37304
1519294757872596,-0.318296,-0.230695,2.37304
1519294757889329,-0.318393,-0.230713,2.37249
1519294757910408,-0.317554,-0.230405,2.37227
1519294757933107,-0.31785,-0.230316,2.37203
1519294757948799,-0.319544,-0.230426,2.37169
1519294757969855,-0.321475,-0.230705,2.37173
1519294757992914,-0.322649,-0.23086,2.37207
1519294758008956,-0.322008,-0.230809,2.37233
1519294758030015,-0.31982,-0.230189,2.37273
1519294758053077,-0.319598,-0.230098,2.37278
1519294758071124,-0.32086,-0.230343,2.37287
1519294758090175,-0.322302,-0.230428,2.37276
1519294758121348,-0.32205,-0.229992,2.37243
1519294758129280,-0.321032,-0.229139,2.37254
1519294758150582,-0.321032,-0.229139,2.37254
1519294758172391,-0.321913,-0.229334,2.37274
1519294758189458,-0.32131,-0.229194,2.3729
1519294758210517,-0.320609,-0.229203,2.37267
1519294758232683,-0.319807,-0.228805,2.37235
1519294758248704,-0.319351,-0.22857,2.37249
1519294758269761,-0.318663,-0.228292,2.37251
1519294758292821,-0.317937,-0.22774,2.37247
1519294758308980,-0.316633,-0.226541,2.37235
1519294758330924,-0.314912,-0.224655,2.37212
1519294758353301,-0.31423,-0.224354,2.37223
1519294758369024,-0.314633,-0.227032,2.37426
1519294758399490,-0.314908,-0.230462,2.37636
1519294758413155,-0.315415,-0.23328,2.37854
